taxid	rank	pct	classification	pct_gs	sample	tool
3060806	species		FN	0.031	5	metascope_toy.profile
306088	species	1.3e-05	FP		5	metascope_toy.profile
3063998	species	1.4e-05	FP		5	metascope_toy.profile
3064194	genus	0.020958	FP		5	metascope_toy.profile
3064195	species	0.020958	FP		5	metascope_toy.profile
3068306	species	0.000194	FP		5	metascope_toy.profile
3073100	species	0.000449	FP		5	metascope_toy.profile
3073565	genus	0.000627	FP		5	metascope_toy.profile
3073574	genus	0.007798	FP		5	metascope_toy.profile
3073575	genus	0.001318	FP		5	metascope_toy.profile
3073584	genus	0.013338	FP		5	metascope_toy.profile
3073585	genus	0.013699	FP		5	metascope_toy.profile
3074433	species	0.000188	FP		5	metascope_toy.profile
3075529	species	5.3e-05	FP		5	metascope_toy.profile
3076224	species	0.00031	FP		5	metascope_toy.profile
307628	genus	1.3e-05	FP		5	metascope_toy.profile
3076670	genus	0.000309	FP		5	metascope_toy.profile
3078042	species	0.00926	FP		5	metascope_toy.profile
3079010	species	0.00022	FP		5	metascope_toy.profile
3079925	genus	0.00074	FP		5	metascope_toy.profile
3081441	species	1e-05	FP		5	metascope_toy.profile
3082720	order	1.772198	TP	0.8428	5	metascope_toy.profile
3082768	order	1.373034	TP	0.6217	5	metascope_toy.profile
3082771	family	0.102596	FP		5	metascope_toy.profile
3085167	species	4.3e-05	FP		5	metascope_toy.profile
3085636	order	34.100372	TP	16.9805	5	metascope_toy.profile
3085642	family	0.010396	TP	0.0008	5	metascope_toy.profile
3085656	order	0.000176	FP		5	metascope_toy.profile
3085657	family	0.000176	FP		5	metascope_toy.profile
3088378	species	4e-06	FP		5	metascope_toy.profile
3093657	species	0.000353	FP		5	metascope_toy.profile
3093659	species	9.6e-05	FP		5	metascope_toy.profile
3095078	species	0.000401	FP		5	metascope_toy.profile
3095079	species	0.013958	FP		5	metascope_toy.profile
3095082	species	0.000274	FP		5	metascope_toy.profile
3097367	species	3e-06	FP		5	metascope_toy.profile
3098075	species	0.001083	FP		5	metascope_toy.profile
3098076	species	0.001496	FP		5	metascope_toy.profile
31	family	0.001077	FP		5	metascope_toy.profile
310297	species	0.000267	FP		5	metascope_toy.profile
310298	species	0.000605	FP		5	metascope_toy.profile
3108222	order	0.003742	FP		5	metascope_toy.profile
3108533	species	2.8e-05	FP		5	metascope_toy.profile
3111861	species	0.0022	FP		5	metascope_toy.profile
3115151	species		FN	0.0004	5	metascope_toy.profile
3115151.1	strain		FN	0.0004	5	metascope_toy.profile
3117552	species	0.000178	FP		5	metascope_toy.profile
3118652	family	1.6e-05	FP		5	metascope_toy.profile
3118655	family	0.00181	FP		5	metascope_toy.profile
3119089	genus	0.000443	FP		5	metascope_toy.profile
3120164	genus	8.9e-05	FP		5	metascope_toy.profile
3120395	order	0.000197	FP		5	metascope_toy.profile
312540	species	4.5e-05	FP		5	metascope_toy.profile
3133152	species	0.051592	FP		5	metascope_toy.profile
3133153	species	0.033471	FP		5	metascope_toy.profile
3133154	species	0.002493	FP		5	metascope_toy.profile
3133155	species	0.2103	FP		5	metascope_toy.profile
3133156	species	0.345443	FP		5	metascope_toy.profile
3133157	species	0.061619	FP		5	metascope_toy.profile
3133158	species	0.238632	FP		5	metascope_toy.profile
3133161	species	0.000602	FP		5	metascope_toy.profile
3133162	species	0.005026	FP		5	metascope_toy.profile
3133163	species	0.000133	FP		5	metascope_toy.profile
3133164	species	0.003675	FP		5	metascope_toy.profile
3133165	species	0.000103	FP		5	metascope_toy.profile
3133166	species	0.012186	FP		5	metascope_toy.profile
3133167	species	0.026178	FP		5	metascope_toy.profile
3133170	species	0.001597	FP		5	metascope_toy.profile
3133171	species	0.000607	FP		5	metascope_toy.profile
3133172	species	0.009563	FP		5	metascope_toy.profile
3133175	species	0.00086	FP		5	metascope_toy.profile
3133177	species	0.001413	FP		5	metascope_toy.profile
3133180	species	0.004855	FP		5	metascope_toy.profile
3133499	species	0.012421	FP		5	metascope_toy.profile
3136601	species	7e-06	FP		5	metascope_toy.profile
3140788	species	0.000495	FP		5	metascope_toy.profile
3142537	species	0.000475	FP		5	metascope_toy.profile
3144345	genus	0.00926	FP		5	metascope_toy.profile
3144490	species		FN	1.2243	5	metascope_toy.profile
3144490.1	strain		FN	1.2243	5	metascope_toy.profile
3149309	family	0.000132	FP		5	metascope_toy.profile
3152113	family		FN	0.3058	5	metascope_toy.profile
3152907	genus		FN	0.085	5	metascope_toy.profile
31532	species		FN	0.2142	5	metascope_toy.profile
315405	species	0.000565	FP		5	metascope_toy.profile
315422	genus	8e-06	FP		5	metascope_toy.profile
3155929	species	0.000232	FP		5	metascope_toy.profile
3157989	genus	2e-06	FP		5	metascope_toy.profile
3163327	species	0.000144	FP		5	metascope_toy.profile
318464	species	8e-06	FP		5	metascope_toy.profile
31953	family	0.251288	TP	0.1148	5	metascope_toy.profile
319629	species	8.7e-05	FP		5	metascope_toy.profile
319630	species	0.002136	FP		5	metascope_toy.profile
319631	species	0.020982	FP		5	metascope_toy.profile
31971	species	0.000135	FP		5	metascope_toy.profile
31973	species	0.000147	FP		5	metascope_toy.profile
31977	family	0.006227	TP	0.0013	5	metascope_toy.profile
31979	family	0.087838	TP	0.0195	5	metascope_toy.profile
31989	family	0.000791	FP		5	metascope_toy.profile
319942	species	1.1e-05	FP		5	metascope_toy.profile
32	genus	2e-06	FP		5	metascope_toy.profile
32015	class	0.001077	FP		5	metascope_toy.profile
32033	family	0.001422	FP		5	metascope_toy.profile
32066	phylum	0.007685	TP	0.0025	5	metascope_toy.profile
322505	species	0.000741	FP		5	metascope_toy.profile
32257	genus	0.000975	TP	0.0004	5	metascope_toy.profile
3229854	species	1.5e-05	FP		5	metascope_toy.profile
3230374	genus	0.012421	FP		5	metascope_toy.profile
323620	genus	4.7e-05	FP		5	metascope_toy.profile
3236804	species	1.6e-05	FP		5	metascope_toy.profile
3238988	species	5.8e-05	FP		5	metascope_toy.profile
3239874	class	0.448451	TP	0.194	5	metascope_toy.profile
3243775	order	5e-06	FP		5	metascope_toy.profile
324831	strain	5.679369	FP		5	metascope_toy.profile
32594	family	3.3e-05	FP		5	metascope_toy.profile
326423	strain	5e-05	FP		5	metascope_toy.profile
328812	species	0.00117	FP		5	metascope_toy.profile
328813	species	1.221392	TP	0.7785	5	metascope_toy.profile
328813.3	strain		FN	0.7752	5	metascope_toy.profile
328813.4	strain		FN	0.0034	5	metascope_toy.profile
328814	species	0.00652	FP		5	metascope_toy.profile
329854	species	0.000599	FP		5	metascope_toy.profile
33024	genus	0.021757	TP	0.0085	5	metascope_toy.profile
33031	species	4.3e-05	FP		5	metascope_toy.profile
33035	species	0.000261	FP		5	metascope_toy.profile
33038	species	0.204936	TP	0.0923	5	metascope_toy.profile
33038.12	strain		FN	0.0259	5	metascope_toy.profile
33038.16	strain		FN	0.0663	5	metascope_toy.profile
33039	species	0.00461	TP	0.006	5	metascope_toy.profile
33039.2	strain		FN	0.006	5	metascope_toy.profile
33042	genus	0.06666	FP		5	metascope_toy.profile
33043	species	0.005981	FP		5	metascope_toy.profile
33084	family	4.3e-05	FP		5	metascope_toy.profile
330879	strain	0.036119	FP		5	metascope_toy.profile
331117	strain	2.9e-05	FP		5	metascope_toy.profile
33169	species	1.7e-05	FP		5	metascope_toy.profile
33170	genus	1.7e-05	FP		5	metascope_toy.profile
33196	genus	1e-06	FP		5	metascope_toy.profile
33208	kingdom		FN	0.001	5	metascope_toy.profile
333367	species	7.9e-05	FP		5	metascope_toy.profile
333963	species	0.000105	FP		5	metascope_toy.profile
3342383	species	0.000203	FP		5	metascope_toy.profile
3342669	genus	0.007445	FP		5	metascope_toy.profile
3342829	species	6e-05	FP		5	metascope_toy.profile
3349163	species	2.5e-05	FP		5	metascope_toy.profile
335017	species	4e-06	FP		5	metascope_toy.profile
335929	family	9.9e-05	FP		5	metascope_toy.profile
3366610	kingdom	0.000238	FP		5	metascope_toy.profile
3367746	species	3.6e-05	FP		5	metascope_toy.profile
33682	phylum	5.5e-05	FP		5	metascope_toy.profile
336988	species	9.1e-05	FP		5	metascope_toy.profile
3376993	species	2.9e-05	FP		5	metascope_toy.profile
3378099	species	0.000171	FP		5	metascope_toy.profile
3379134	kingdom	9.99813	TP	4.7453	5	metascope_toy.profile
338102.1	strain		FN	1.73	5	metascope_toy.profile
338103.1	strain		FN	0.1134	5	metascope_toy.profile
338106.1	strain		FN	0.6232	5	metascope_toy.profile
338110.1	strain		FN	0.47	5	metascope_toy.profile
338188	species	0.000271	FP		5	metascope_toy.profile
3384189	kingdom	0.007685	TP	0.0025	5	metascope_toy.profile
3384194	kingdom	0.00015	FP		5	metascope_toy.profile
3385906	family	1.8e-05	FP		5	metascope_toy.profile
33898	species	6e-06	FP		5	metascope_toy.profile
3390723	species	2e-06	FP		5	metascope_toy.profile
3393728	genus	7e-06	FP		5	metascope_toy.profile
33945	species	0.000852	FP		5	metascope_toy.profile
33958	family	21.22517	TP	10.232	5	metascope_toy.profile
33959	species	0.011336	FP		5	metascope_toy.profile
33960	species	0.000186	FP		5	metascope_toy.profile
33962	species	0.000569	FP		5	metascope_toy.profile
33964	species	0.000229	FP		5	metascope_toy.profile
33968	species	1.2e-05	FP		5	metascope_toy.profile
34037	genus	1.4e-05	FP		5	metascope_toy.profile
34104	genus	1.9e-05	FP		5	metascope_toy.profile
341220	species	0.001202	FP		5	metascope_toy.profile
341225	species	0.000627	FP		5	metascope_toy.profile
3412625	phylum		FN	0.5521	5	metascope_toy.profile
3412723	class		FN	0.5521	5	metascope_toy.profile
3415010	species	8.5e-05	FP		5	metascope_toy.profile
3420540	order		FN	2.8333	5	metascope_toy.profile
3420545	order		FN	1.6155	5	metascope_toy.profile
3420546	order		FN	0.5521	5	metascope_toy.profile
3424631	family		FN	0.343	5	metascope_toy.profile
3424636	family		FN	0.0182	5	metascope_toy.profile
3424637	family		FN	2.8151	5	metascope_toy.profile
3424659	family		FN	1.2582	5	metascope_toy.profile
3424663	family		FN	1.1821	5	metascope_toy.profile
3424670	family		FN	0.6694	5	metascope_toy.profile
3427486	species		FN	0.085	5	metascope_toy.profile
3427815	species		FN	0.8888	5	metascope_toy.profile
3428094	species		FN	0.0597	5	metascope_toy.profile
3428094.1	strain		FN	0.0597	5	metascope_toy.profile
3428256	species		FN	0.3267	5	metascope_toy.profile
3428265	species		FN	0.1299	5	metascope_toy.profile
3428266	species		FN	0.0077	5	metascope_toy.profile
3428277	species		FN	0.0745	5	metascope_toy.profile
3428278	species		FN	0.2309	5	metascope_toy.profile
3428283	species		FN	0.0382	5	metascope_toy.profile
3428289	species		FN	0.2875	5	metascope_toy.profile
3428526	species		FN	0.0002	5	metascope_toy.profile
342942	species	0.080455	TP	0.0387	5	metascope_toy.profile
342942.1	strain		FN	0.0387	5	metascope_toy.profile
3430121	species		FN	0.583	5	metascope_toy.profile
3430497	species		FN	0.2662	5	metascope_toy.profile
3431622	species		FN	0.1725	5	metascope_toy.profile
3431624	species		FN	0.9215	5	metascope_toy.profile
3432189	species		FN	0.0802	5	metascope_toy.profile
3432189.1	strain		FN	0.0802	5	metascope_toy.profile
3432351	species		FN	0.5222	5	metascope_toy.profile
3432849	species		FN	0.1741	5	metascope_toy.profile
3433022	species		FN	0.0621	5	metascope_toy.profile
3435293	species	0.013376	FP		5	metascope_toy.profile
3436058	genus	0.000648	FP		5	metascope_toy.profile
34395	order	0.004173	TP	0.0018	5	metascope_toy.profile
347253	strain	0.918881	FP		5	metascope_toy.profile
347483	species	1.3e-05	FP		5	metascope_toy.profile
347533	genus	6e-06	FP		5	metascope_toy.profile
348151	species	0.003519	FP		5	metascope_toy.profile
348802	species	2e-06	FP		5	metascope_toy.profile
35087	order	1e-06	FP		5	metascope_toy.profile
35088	family	1e-06	FP		5	metascope_toy.profile
35089	genus	1e-06	FP		5	metascope_toy.profile
351091	species	1.1e-05	FP		5	metascope_toy.profile
35519	species	5.8e-05	FP		5	metascope_toy.profile
355246	species		FN	0.2183	5	metascope_toy.profile
356	order	0.001497	FP		5	metascope_toy.profile
35703	species	5e-06	FP		5	metascope_toy.profile
357240	species	5e-06	FP		5	metascope_toy.profile
357278	species	1.2e-05	FP		5	metascope_toy.profile
357441	species	0.00076	FP		5	metascope_toy.profile
35829	genus	8.4e-05	FP		5	metascope_toy.profile
35832	genus	0.072907	TP	0.031	5	metascope_toy.profile
35833	species	0.072907	TP	0.031	5	metascope_toy.profile
358742	species	0.000455	FP		5	metascope_toy.profile
358743	species	0.000334	FP		5	metascope_toy.profile
360807	species	0.027633	FP		5	metascope_toy.profile
361101	species	0.002988	FP		5	metascope_toy.profile
361500	species	0.005377	FP		5	metascope_toy.profile
361854	species	2.4e-05	FP		5	metascope_toy.profile
362520	species	3.8e-05	FP		5	metascope_toy.profile
365590	species	0.000888	FP		5	metascope_toy.profile
36630	species	2.9e-05	FP		5	metascope_toy.profile
36651	species	1.1e-05	FP		5	metascope_toy.profile
36656	species	0.000558	FP		5	metascope_toy.profile
367928	strain	0.000116	FP		5	metascope_toy.profile
36847	species	1.6e-05	FP		5	metascope_toy.profile
36906	genus	1e-06	FP		5	metascope_toy.profile
36913	genus	1e-05	FP		5	metascope_toy.profile
370354	strain	4.3e-05	FP		5	metascope_toy.profile
371601	species	0.001555	FP		5	metascope_toy.profile
371674	species	0.000466	FP		5	metascope_toy.profile
371730	genus		FN	0.1912	5	metascope_toy.profile
37327	species	0.000483	FP		5	metascope_toy.profile
374	genus	0.000118	FP		5	metascope_toy.profile
375175	species	0.002638	FP		5	metascope_toy.profile
375288	genus	0.315979	TP	0.1891	5	metascope_toy.profile
37554	species		FN	0.1676	5	metascope_toy.profile
376806	species	1.6e-05	FP		5	metascope_toy.profile
37727	species	3.6e-05	FP		5	metascope_toy.profile
377315	genus	9e-06	FP		5	metascope_toy.profile
37734	species	0.003704	TP	0.0115	5	metascope_toy.profile
37734.6	strain		FN	0.0115	5	metascope_toy.profile
379	genus	1.1e-05	FP		5	metascope_toy.profile
37914	genus	7e-06	FP		5	metascope_toy.profile
380397	species	0.007406	FP		5	metascope_toy.profile
380703	strain	7e-06	FP		5	metascope_toy.profile
381742	species	5.1e-05	FP		5	metascope_toy.profile
382638	strain	3.4e-05	FP		5	metascope_toy.profile
382777	species	5e-06	FP		5	metascope_toy.profile
38302	species	1.1e-05	FP		5	metascope_toy.profile
386585	strain	0.773548	FP		5	metascope_toy.profile
387090	species	1.4e-05	FP		5	metascope_toy.profile
387661	species	0.000219	FP		5	metascope_toy.profile
390842	species	0.000126	FP		5	metascope_toy.profile
391612	strain	0.001166	FP		5	metascope_toy.profile
392416	species	2.2e-05	FP		5	metascope_toy.profile
392566	species	1e-05	FP		5	metascope_toy.profile
393005	genus	2.3e-05	FP		5	metascope_toy.profile
393006	species	2.3e-05	FP		5	metascope_toy.profile
394095	species	2.5e-05	FP		5	metascope_toy.profile
39480	species	0.003416	FP		5	metascope_toy.profile
39482	species	0.000745	FP		5	metascope_toy.profile
39483	species	0.015516	TP	0.0042	5	metascope_toy.profile
39483.5	strain		FN	0.0042	5	metascope_toy.profile
39484	species	0.00022	FP		5	metascope_toy.profile
39485	species	0.002291	FP		5	metascope_toy.profile
39486	species	1.112052	TP	0.5321	5	metascope_toy.profile
39486.3	strain		FN	0.5321	5	metascope_toy.profile
39488	species	0.157498	FP		5	metascope_toy.profile
39490	species	0.015784	FP		5	metascope_toy.profile
39491	species	1.421252	TP	0.838	5	metascope_toy.profile
39491.3	strain		FN	0.838	5	metascope_toy.profile
39496	species	0.016718	FP		5	metascope_toy.profile
396014	species	6.7e-05	FP		5	metascope_toy.profile
39724	family		FN	0.5606	5	metascope_toy.profile
39725	genus		FN	0.0512	5	metascope_toy.profile
39733	family		FN	1.038	5	metascope_toy.profile
397864	genus	5e-05	FP		5	metascope_toy.profile
397865	species	3.4e-05	FP		5	metascope_toy.profile
39803	species		FN	0.4986	5	metascope_toy.profile
39948	genus	1e-05	FP		5	metascope_toy.profile
401106	species	2e-06	FP		5	metascope_toy.profile
40323	genus	0.000378	FP		5	metascope_toy.profile
40519	species	0.007007	FP		5	metascope_toy.profile
40520	species	2.315565	TP	1.0297	5	metascope_toy.profile
40520.3	strain		FN	0.4186	5	metascope_toy.profile
40544	genus	0.00016	TP	0.0034	5	metascope_toy.profile
40545	species	9e-06	TP	0.0034	5	metascope_toy.profile
40674	class		FN	0.001	5	metascope_toy.profile
40837	species	0.00021	FP		5	metascope_toy.profile
40994	species	1.3e-05	FP		5	metascope_toy.profile
410072	species	0.012148	FP		5	metascope_toy.profile
41047	species	4e-06	FP		5	metascope_toy.profile
411459	strain	2.315565	TP	0.6112	5	metascope_toy.profile
411467	strain	0.000357	FP		5	metascope_toy.profile
411468	strain	7e-06	FP		5	metascope_toy.profile
411470	strain	0.204936	FP		5	metascope_toy.profile
411483	species	0.011399	FP		5	metascope_toy.profile
411485	strain	2.753656	FP		5	metascope_toy.profile
41294	family	0.000123	FP		5	metascope_toy.profile
41295	family	7e-06	FP		5	metascope_toy.profile
41297	family	0.000285	FP		5	metascope_toy.profile
413496	genus	5.4e-05	FP		5	metascope_toy.profile
413502	species	7e-06	FP		5	metascope_toy.profile
414051	genus	1e-05	FP		5	metascope_toy.profile
414052	species	1e-05	FP		5	metascope_toy.profile
414682	species	0.000188	FP		5	metascope_toy.profile
418240	species	0.024604	FP		5	metascope_toy.profile
419007	species	0.000272	FP		5	metascope_toy.profile
420345	genus	0.001202	FP		5	metascope_toy.profile
422676	class	0.000523	FP		5	metascope_toy.profile
42322	species	9e-06	FP		5	metascope_toy.profile
423349	genus	1.2e-05	FP		5	metascope_toy.profile
427369	species	2.6e-05	FP		5	metascope_toy.profile
428127	strain	0.000135	FP		5	metascope_toy.profile
43219	family	0.004173	TP	0.0018	5	metascope_toy.profile
433	family	0.000179	FP		5	metascope_toy.profile
433293	species	5e-06	FP		5	metascope_toy.profile
433664	species	0.000559	FP		5	metascope_toy.profile
434464	species	7.6e-05	FP		5	metascope_toy.profile
435258	strain	1e-06	FP		5	metascope_toy.profile
435590	strain	0.009977	FP		5	metascope_toy.profile
435830	strain	4.6e-05	FP		5	metascope_toy.profile
43668	genus	6.7e-05	FP		5	metascope_toy.profile
43771	species	0.000249	FP		5	metascope_toy.profile
437755	genus	0.000466	FP		5	metascope_toy.profile
437897	species	1.692058	TP	0.3914	5	metascope_toy.profile
437897.1	strain		FN	0.3914	5	metascope_toy.profile
439219	species	4.4e-05	FP		5	metascope_toy.profile
43994	genus	0.000238	FP		5	metascope_toy.profile
43995	species	0.000238	FP		5	metascope_toy.profile
43996	genus	7e-06	FP		5	metascope_toy.profile
43997	species	7e-06	FP		5	metascope_toy.profile
44008	species	0.000425	FP		5	metascope_toy.profile
44009	species	6.2e-05	FP		5	metascope_toy.profile
441959	strain	4.7e-05	FP		5	metascope_toy.profile
44249	genus	1e-05	FP		5	metascope_toy.profile
44259	genus	0.001786	FP		5	metascope_toy.profile
444	family	5.9e-05	FP		5	metascope_toy.profile
44417	genus	0.000389	FP		5	metascope_toy.profile
444459	genus	0.00127	FP		5	metascope_toy.profile
445	genus	5.9e-05	FP		5	metascope_toy.profile
445970	strain	0.000113	FP		5	metascope_toy.profile
445971	strain	3.4e-05	FP		5	metascope_toy.profile
446911	species	2e-06	FP		5	metascope_toy.profile
447020	genus	0.00015	FP		5	metascope_toy.profile
447792	genus	0.001579	FP		5	metascope_toy.profile
45131	family	0.000128	FP		5	metascope_toy.profile
45133	species	0.000128	FP		5	metascope_toy.profile
451457	species	2.4e-05	FP		5	metascope_toy.profile
451869	order	0.000128	FP		5	metascope_toy.profile
45202	species		FN	2.5923	5	metascope_toy.profile
45202.100	strain		FN	0.0013	5	metascope_toy.profile
45202.101	strain		FN	0.0013	5	metascope_toy.profile
45202.102	strain		FN	0.0014	5	metascope_toy.profile
45202.103	strain		FN	0.0013	5	metascope_toy.profile
45202.147	strain		FN	0.0019	5	metascope_toy.profile
45202.148	strain		FN	0.0021	5	metascope_toy.profile
45202.149	strain		FN	0.0022	5	metascope_toy.profile
45202.150	strain		FN	0.0021	5	metascope_toy.profile
45202.151	strain		FN	0.0021	5	metascope_toy.profile
45202.34	strain		FN	1.8712	5	metascope_toy.profile
45202.72	strain		FN	0.3508	5	metascope_toy.profile
45202.73	strain		FN	0.3506	5	metascope_toy.profile
45202.97	strain		FN	0.0014	5	metascope_toy.profile
45202.98	strain		FN	0.0013	5	metascope_toy.profile
45202.99	strain		FN	0.0013	5	metascope_toy.profile
454154	species	7.8e-05	FP		5	metascope_toy.profile
454155	species	0.000564	FP		5	metascope_toy.profile
454159	genus	0.000182	FP		5	metascope_toy.profile
45634	species	0.000268	FP		5	metascope_toy.profile
45667	genus	6e-06	FP		5	metascope_toy.profile
456876	species	0.000445	FP		5	metascope_toy.profile
45851	species	0.007445	FP		5	metascope_toy.profile
459786	genus	0.000334	TP	0.0013	5	metascope_toy.profile
460384	species	0.00058	FP		5	metascope_toy.profile
461281	genus	5e-06	FP		5	metascope_toy.profile
46228	species	0.008281	FP		5	metascope_toy.profile
46254	genus	9.1e-05	FP		5	metascope_toy.profile
46255	genus	0.00024	FP		5	metascope_toy.profile
464095	order		FN	0.1404	5	metascope_toy.profile
46503	species	0.000184	FP		5	metascope_toy.profile
46507	species	2.4e-05	FP		5	metascope_toy.profile
466108	genus	1.8e-05	FP		5	metascope_toy.profile
466109	species	1.8e-05	FP		5	metascope_toy.profile
46681	species	4.3e-05	FP		5	metascope_toy.profile
467210	species	0.00011	FP		5	metascope_toy.profile
468	family	0.000506	FP		5	metascope_toy.profile
469	genus	0.000395	FP		5	metascope_toy.profile
470146	strain	0.012148	FP		5	metascope_toy.profile
471189	species	1.5e-05	FP		5	metascope_toy.profile
471870	strain	0.000599	FP		5	metascope_toy.profile
471875	strain	0.008281	FP		5	metascope_toy.profile
472694	species	5e-06	FP		5	metascope_toy.profile
47493	species	0.000193	FP		5	metascope_toy.profile
4751	kingdom	2.295021	TP	1.0134	5	metascope_toy.profile
476272	strain	0.053354	FP		5	metascope_toy.profile
47678	species	4.5e-05	FP		5	metascope_toy.profile
47715	species	0.002027	TP	0.0009	5	metascope_toy.profile
47715.10	strain		FN	0.0004	5	metascope_toy.profile
47715.8	strain		FN	0.0004	5	metascope_toy.profile
47770	species	0.015913	FP		5	metascope_toy.profile
478749	strain	5.3e-05	FP		5	metascope_toy.profile
480391	species	0.000315	FP		5	metascope_toy.profile
48075	genus	0.000188	FP		5	metascope_toy.profile
481	family	0.000975	TP	0.0004	5	metascope_toy.profile
481719	species	0.000298	FP		5	metascope_toy.profile
481720	species	7.7e-05	FP		5	metascope_toy.profile
481722	species	2.6e-05	FP		5	metascope_toy.profile
4827	order	1.2e-05	FP		5	metascope_toy.profile
482827	species	0.00015	FP		5	metascope_toy.profile
483011	species	2.5e-05	FP		5	metascope_toy.profile
483206	species	1e-05	FP		5	metascope_toy.profile
483215	strain	0.000271	FP		5	metascope_toy.profile
484018	strain	0.000267	FP		5	metascope_toy.profile
4842	genus	8e-06	FP		5	metascope_toy.profile
48461	order	1.356525	TP	0.7382	5	metascope_toy.profile
485602	species	1.5e-05	FP		5	metascope_toy.profile
487174	species	1.5e-05	FP		5	metascope_toy.profile
4890	phylum	2.262878	TP	0.9979	5	metascope_toy.profile
4891	class	0.088929	TP	0.0383	5	metascope_toy.profile
489140	genus	0.003742	FP		5	metascope_toy.profile
4892	order	0.088929	TP	0.0383	5	metascope_toy.profile
4893	family	0.088929	TP	0.0383	5	metascope_toy.profile
490828	genus	0.000222	FP		5	metascope_toy.profile
491921	species	1.1e-05	FP		5	metascope_toy.profile
492670	species	5e-05	TP	0.0017	5	metascope_toy.profile
492670.2	strain		FN	0.0017	5	metascope_toy.profile
4930	genus	5.2e-05	FP		5	metascope_toy.profile
4932	species	5.2e-05	FP		5	metascope_toy.profile
49546	family	0.001375	FP		5	metascope_toy.profile
497	genus	0.000111	FP		5	metascope_toy.profile
499202	family	3e-06	FP		5	metascope_toy.profile
501487	species	1.8e-05	FP		5	metascope_toy.profile
501571	species	3.5e-05	FP		5	metascope_toy.profile
502567	species	0.000154	FP		5	metascope_toy.profile
502577	species	4.5e-05	FP		5	metascope_toy.profile
504	species	0.000936	TP	0.0004	5	metascope_toy.profile
504.1	strain		FN	0.0004	5	metascope_toy.profile
504090	genus	0.000253	FP		5	metascope_toy.profile
5042	order	1.719754	TP	0.7637	5	metascope_toy.profile
504936	species	0.016919	FP		5	metascope_toy.profile
5052	genus	0.633251	TP	0.2853	5	metascope_toy.profile
5059	species	1e-06	FP		5	metascope_toy.profile
506	family	5.6e-05	FP		5	metascope_toy.profile
5061	species	3.8e-05	TP	0.2687	5	metascope_toy.profile
5061.1	strain		FN	0.2687	5	metascope_toy.profile
5062	species	3e-06	FP		5	metascope_toy.profile
5068	species	0.553101	FP		5	metascope_toy.profile
50719	species	5e-06	FP		5	metascope_toy.profile
5073	genus	0.034673	TP	0.0152	5	metascope_toy.profile
5076	species	0.000182	TP	0.0149	5	metascope_toy.profile
5076.2	strain		FN	0.0149	5	metascope_toy.profile
507753	genus	4.5e-05	FP		5	metascope_toy.profile
5083	species	5e-06	FP		5	metascope_toy.profile
508451	species	0.063675	FP		5	metascope_toy.profile
5086	genus	1e-06	FP		5	metascope_toy.profile
508771	strain	0.004749	FP		5	metascope_toy.profile
5088	species	1e-06	FP		5	metascope_toy.profile
5094	genus	1.051813	TP	0.4633	5	metascope_toy.profile
51019	species	5e-06	FP		5	metascope_toy.profile
51047	species	1.2e-05	FP		5	metascope_toy.profile
510516	strain	3e-06	FP		5	metascope_toy.profile
5151	order	0.001361	FP		5	metascope_toy.profile
5152	family	0.001361	FP		5	metascope_toy.profile
515560	species	5e-06	FP		5	metascope_toy.profile
515620	strain	0.002291	FP		5	metascope_toy.profile
51668	genus	0.000135	FP		5	metascope_toy.profile
5178	order	2e-06	FP		5	metascope_toy.profile
518634	strain	0.004097	FP		5	metascope_toy.profile
518635	strain	0.000818	FP		5	metascope_toy.profile
518636	strain	7.9e-05	FP		5	metascope_toy.profile
518643	species	5.1e-05	FP		5	metascope_toy.profile
519051	species	0.004837	FP		5	metascope_toy.profile
519427	genus	0.002781	FP		5	metascope_toy.profile
5204	phylum	0.032131	TP	0.0155	5	metascope_toy.profile
52227	species	7e-06	FP		5	metascope_toy.profile
52242	species	2.9e-05	FP		5	metascope_toy.profile
525309	strain	0.089959	FP		5	metascope_toy.profile
5257	class	1e-06	FP		5	metascope_toy.profile
526524	class	1.090805	TP	0.5491	5	metascope_toy.profile
526525	order	1.090805	TP	0.5491	5	metascope_toy.profile
5267	order	1e-06	FP		5	metascope_toy.profile
5268	family	1e-06	FP		5	metascope_toy.profile
526944	species	9.2e-05	FP		5	metascope_toy.profile
527031	strain	5.5e-05	FP		5	metascope_toy.profile
532075.1	strain		FN	0.9311	5	metascope_toy.profile
533323	species	0.000111	FP		5	metascope_toy.profile
53335	genus	3.4e-05	FP		5	metascope_toy.profile
53336	species	5e-06	FP		5	metascope_toy.profile
53345	species	0.000877	FP		5	metascope_toy.profile
53442	species	3.7e-05	FP		5	metascope_toy.profile
53443	species	0.053354	TP	0.0217	5	metascope_toy.profile
53443.1	strain		FN	0.0217	5	metascope_toy.profile
535290	species	5.9e-05	FP		5	metascope_toy.profile
535744	species	4.6e-05	FP		5	metascope_toy.profile
536231	strain	0.060641	FP		5	metascope_toy.profile
536633	species	0.342647	FP		5	metascope_toy.profile
537006	strain	0.000219	FP		5	metascope_toy.profile
537007	strain	0.000737	FP		5	metascope_toy.profile
537011	strain	0.000537	FP		5	metascope_toy.profile
537973	strain	0.061287	FP		5	metascope_toy.profile
53945	genus	5.5e-05	FP		5	metascope_toy.profile
539738	family	1.4e-05	FP		5	metascope_toy.profile
