taxid	rank	pct	classification	pct_gs	sample	tool
2949654	species		FN	7.3122	2	metascope_toy.profile
2949654.1	strain		FN	7.3122	2	metascope_toy.profile
2949662	species	0.003394	FP		2	metascope_toy.profile
2949669	species	0.000496	FP		2	metascope_toy.profile
295089	species	7.5e-05	FP		2	metascope_toy.profile
29528	species	0.000178	FP		2	metascope_toy.profile
2954240	species	0.000999	FP		2	metascope_toy.profile
29547	phylum	0.002728	TP	0.0027	2	metascope_toy.profile
2963283	species	0.000196	FP		2	metascope_toy.profile
2972466	species	0.000245	FP		2	metascope_toy.profile
2973939	species	7.9e-05	FP		2	metascope_toy.profile
2974251	genus	0.002242	TP	0.0033	2	metascope_toy.profile
2974369	genus	0.002395	FP		2	metascope_toy.profile
2975441	family	8e-05	FP		2	metascope_toy.profile
2978477	species	0.001521	FP		2	metascope_toy.profile
2981628	genus	8.3e-05	FP		2	metascope_toy.profile
2981629	genus	0.001198	FP		2	metascope_toy.profile
2981630	genus	0.001269	FP		2	metascope_toy.profile
2981632	genus	0.000272	FP		2	metascope_toy.profile
2981633	genus	0.160326	FP		2	metascope_toy.profile
2981634	genus	0.017642	FP		2	metascope_toy.profile
2981636	genus	0.000199	FP		2	metascope_toy.profile
2981637	genus	0.031157	FP		2	metascope_toy.profile
2981638	genus	0.004416	FP		2	metascope_toy.profile
2981639	genus	0.0013	FP		2	metascope_toy.profile
2981640	genus	0.00376	FP		2	metascope_toy.profile
2981641	genus	0.005163	TP	0.0037	2	metascope_toy.profile
2981642	genus	0.000899	FP		2	metascope_toy.profile
2981720	species	0.005163	TP	0.0037	2	metascope_toy.profile
2981720.1	strain		FN	0.0037	2	metascope_toy.profile
2981721	species	0.000899	FP		2	metascope_toy.profile
2981724	species	0.001198	FP		2	metascope_toy.profile
2981725	species	0.000272	FP		2	metascope_toy.profile
2981726	species	0.017642	FP		2	metascope_toy.profile
2981728	species	0.000199	FP		2	metascope_toy.profile
2981768	species	0.001269	FP		2	metascope_toy.profile
2981769	species	0.007845	FP		2	metascope_toy.profile
2981770	species	0.160326	FP		2	metascope_toy.profile
2981771	species	0.005653	FP		2	metascope_toy.profile
2981772	species	0.004416	FP		2	metascope_toy.profile
2981773	species	0.0013	FP		2	metascope_toy.profile
2981774	species	0.00376	FP		2	metascope_toy.profile
2981778	species	0.000529	FP		2	metascope_toy.profile
2981779	species	5.4e-05	FP		2	metascope_toy.profile
2981780	species	0.000293	FP		2	metascope_toy.profile
2981781	species	6.9e-05	FP		2	metascope_toy.profile
2981782	species	0.001927	FP		2	metascope_toy.profile
2981783	species	0.010256	FP		2	metascope_toy.profile
2981784	species	2.4e-05	FP		2	metascope_toy.profile
2981785	species	0.005789	FP		2	metascope_toy.profile
2981786	species	0.014855	FP		2	metascope_toy.profile
2981787	species	0.000644	FP		2	metascope_toy.profile
2981788	species	0.000783	FP		2	metascope_toy.profile
2981789	species	0.123962	FP		2	metascope_toy.profile
2981792	species	0.008387	FP		2	metascope_toy.profile
2981793	species	0.001342	FP		2	metascope_toy.profile
2981794	species	0.0062	FP		2	metascope_toy.profile
2983247	genus	0.021573	FP		2	metascope_toy.profile
2983249	genus	0.001027	FP		2	metascope_toy.profile
2983250	genus	0.003219	FP		2	metascope_toy.profile
2983459	genus	4.8e-05	FP		2	metascope_toy.profile
2983509	genus	0.001158	FP		2	metascope_toy.profile
29845	species	2.7e-05	FP		2	metascope_toy.profile
2986526	species	2.5e-05	FP		2	metascope_toy.profile
2986997	species		FN	0.0185	2	metascope_toy.profile
2986997.5	strain		FN	0.0185	2	metascope_toy.profile
2987604	genus	1.9e-05	FP		2	metascope_toy.profile
2992140	species	4.3e-05	FP		2	metascope_toy.profile
2994035	species	0.022752	FP		2	metascope_toy.profile
2997349	genus	8e-06	FP		2	metascope_toy.profile
300181	species	1.3e-05	FP		2	metascope_toy.profile
3002863	species	0.000107	FP		2	metascope_toy.profile
301301	species	0.417591	TP	0.2822	2	metascope_toy.profile
301301.1	strain		FN	0.2822	2	metascope_toy.profile
301302	species	0.049747	FP		2	metascope_toy.profile
3014267	species	0.000455	FP		2	metascope_toy.profile
3016626	genus	0.002098	FP		2	metascope_toy.profile
301854	species	2e-06	FP		2	metascope_toy.profile
3020832	genus	6e-06	FP		2	metascope_toy.profile
3025073	genus	0.00074	FP		2	metascope_toy.profile
3025755	genus	0.195282	TP	0.1941	2	metascope_toy.profile
3025858	genus	1.1e-05	FP		2	metascope_toy.profile
302780	family	1e-06	FP		2	metascope_toy.profile
302781	genus	1e-06	FP		2	metascope_toy.profile
3028117	class	0.001789	FP		2	metascope_toy.profile
3028852	genus	1.3e-05	FP		2	metascope_toy.profile
3029274	species	7e-05	FP		2	metascope_toy.profile
303	species	6e-06	TP	0.0012	2	metascope_toy.profile
303.1	strain		FN	0.0012	2	metascope_toy.profile
3030638	species	0.115745	FP		2	metascope_toy.profile
3030999	species	0.002496	FP		2	metascope_toy.profile
3031145	family	1.4e-05	FP		2	metascope_toy.profile
3031147	family	0.00771	FP		2	metascope_toy.profile
3031449	class	0.465775	TP	0.4052	2	metascope_toy.profile
3031852	class	0.002728	TP	0.0027	2	metascope_toy.profile
3032125	species	0.000488	FP		2	metascope_toy.profile
3032807	genus	0.000101	FP		2	metascope_toy.profile
3032809	genus	0.00141	FP		2	metascope_toy.profile
3032870	species	0.000101	FP		2	metascope_toy.profile
3032872	species	0.00141	FP		2	metascope_toy.profile
3034352	species	0.000648	FP		2	metascope_toy.profile
3035284	species	1.3e-05	FP		2	metascope_toy.profile
3035291	species	4.8e-05	FP		2	metascope_toy.profile
3036443	species	0.00686	FP		2	metascope_toy.profile
3037989	species	0.064337	FP		2	metascope_toy.profile
3038145	species	0.002386	FP		2	metascope_toy.profile
3039590	genus	0.000644	FP		2	metascope_toy.profile
3040937	species	6e-06	FP		2	metascope_toy.profile
3040939	species	6e-06	FP		2	metascope_toy.profile
3041623	species	0.000554	FP		2	metascope_toy.profile
3044208	species	0.000188	FP		2	metascope_toy.profile
3044279	species	3.5e-05	FP		2	metascope_toy.profile
3048547	genus	0.000496	FP		2	metascope_toy.profile
3051154	species	6e-06	FP		2	metascope_toy.profile
3053355	species	0.036709	FP		2	metascope_toy.profile
3056359	genus	0.000488	FP		2	metascope_toy.profile
3056648	species	0.000268	FP		2	metascope_toy.profile
3064194	genus	0.012839	FP		2	metascope_toy.profile
3064195	species	0.012839	FP		2	metascope_toy.profile
3068306	species	1.2e-05	FP		2	metascope_toy.profile
3073100	species	0.000395	FP		2	metascope_toy.profile
3073565	genus	0.086108	FP		2	metascope_toy.profile
3073574	genus	0.002203	FP		2	metascope_toy.profile
3073575	genus	0.002503	FP		2	metascope_toy.profile
3073584	genus	0.005745	FP		2	metascope_toy.profile
3073585	genus	0.053889	FP		2	metascope_toy.profile
3074433	species	0.000162	FP		2	metascope_toy.profile
3075529	species	4.3e-05	FP		2	metascope_toy.profile
3076174	genus	0.000582	FP		2	metascope_toy.profile
307628	genus	1.7e-05	FP		2	metascope_toy.profile
3076670	genus	0.000115	FP		2	metascope_toy.profile
3078042	species	0.031331	FP		2	metascope_toy.profile
3079010	species	0.000135	FP		2	metascope_toy.profile
3079925	genus	7e-05	FP		2	metascope_toy.profile
3082720	order	0.073024	TP	0.0537	2	metascope_toy.profile
3082768	order	0.025902	TP	0.0127	2	metascope_toy.profile
3082771	family	0.005059	FP		2	metascope_toy.profile
3085167	species	0.000141	FP		2	metascope_toy.profile
3085636	order	44.148892	TP	40.1275	2	metascope_toy.profile
3085642	family	0.265185	TP	0.2268	2	metascope_toy.profile
3093657	species	0.003142	FP		2	metascope_toy.profile
3093658	species	0.000956	FP		2	metascope_toy.profile
3093659	species	1.6e-05	FP		2	metascope_toy.profile
3095078	species	0.000171	FP		2	metascope_toy.profile
3095079	species	0.000101	FP		2	metascope_toy.profile
3095082	species	0.000872	FP		2	metascope_toy.profile
3098075	species	0.000311	FP		2	metascope_toy.profile
3098076	species	0.00032	FP		2	metascope_toy.profile
31	family	0.001074	FP		2	metascope_toy.profile
310297	species	0.004048	TP	0.0006	2	metascope_toy.profile
310297.2	strain		FN	0.0006	2	metascope_toy.profile
310298	species	0.015773	FP		2	metascope_toy.profile
310300	species	2.4e-05	FP		2	metascope_toy.profile
3108222	order	0.003487	FP		2	metascope_toy.profile
3109030	species	4.9e-05	FP		2	metascope_toy.profile
3111861	species	0.001508	FP		2	metascope_toy.profile
3115222	species	0.001781	FP		2	metascope_toy.profile
3115297	species	1e-06	FP		2	metascope_toy.profile
3115852	species	4e-06	FP		2	metascope_toy.profile
3117552	species	0.003463	FP		2	metascope_toy.profile
3118652	family	1e-05	FP		2	metascope_toy.profile
3118655	family	0.001978	FP		2	metascope_toy.profile
3119089	genus	0.000188	FP		2	metascope_toy.profile
3120164	genus	8e-06	FP		2	metascope_toy.profile
3120395	order	3.2e-05	FP		2	metascope_toy.profile
312063	genus	8e-05	FP		2	metascope_toy.profile
312253	species	0.001181	FP		2	metascope_toy.profile
312540	species	5.7e-05	FP		2	metascope_toy.profile
3133152	species	0.127569	FP		2	metascope_toy.profile
3133153	species	0.218787	FP		2	metascope_toy.profile
3133154	species	0.017407	FP		2	metascope_toy.profile
3133155	species	0.674934	FP		2	metascope_toy.profile
3133156	species	0.479925	FP		2	metascope_toy.profile
3133157	species	0.048548	FP		2	metascope_toy.profile
3133158	species	0.000351	FP		2	metascope_toy.profile
3133159	species	1.4e-05	FP		2	metascope_toy.profile
3133161	species	0.001401	FP		2	metascope_toy.profile
3133162	species	0.006576	FP		2	metascope_toy.profile
3133163	species	0.000215	FP		2	metascope_toy.profile
3133164	species	0.000979	FP		2	metascope_toy.profile
3133165	species	1.2e-05	FP		2	metascope_toy.profile
3133166	species	0.025504	FP		2	metascope_toy.profile
3133167	species	4.5e-05	FP		2	metascope_toy.profile
3133170	species	0.006618	FP		2	metascope_toy.profile
3133171	species	0.001229	FP		2	metascope_toy.profile
3133172	species	0.839787	FP		2	metascope_toy.profile
3133175	species	0.004611	FP		2	metascope_toy.profile
3133177	species	0.002485	FP		2	metascope_toy.profile
3133180	species	0.000813	FP		2	metascope_toy.profile
3133422	species	2.1e-05	FP		2	metascope_toy.profile
3133499	species	0.007459	FP		2	metascope_toy.profile
313439	species	7.2e-05	FP		2	metascope_toy.profile
3136601	species	0.000466	FP		2	metascope_toy.profile
3140788	species	0.000146	FP		2	metascope_toy.profile
3142537	species	1.8e-05	FP		2	metascope_toy.profile
3144345	genus	0.031331	FP		2	metascope_toy.profile
3149309	family	8.7e-05	FP		2	metascope_toy.profile
3152360	species	5.4e-05	FP		2	metascope_toy.profile
315405	species	0.001435	FP		2	metascope_toy.profile
315422	genus	1e-05	FP		2	metascope_toy.profile
3155929	species	9.4e-05	FP		2	metascope_toy.profile
315750	strain	0.000875	FP		2	metascope_toy.profile
317010	species	1.2e-05	FP		2	metascope_toy.profile
318464	species	0.000765	FP		2	metascope_toy.profile
31953	family	0.571169	TP	0.5163	2	metascope_toy.profile
31957	family	0.012508	FP		2	metascope_toy.profile
319626	species	1.1e-05	FP		2	metascope_toy.profile
319629	species	4.3e-05	FP		2	metascope_toy.profile
319630	species	0.00013	FP		2	metascope_toy.profile
319631	species	0.001569	FP		2	metascope_toy.profile
31971	species	0.002434	FP		2	metascope_toy.profile
31973	species	0.001232	FP		2	metascope_toy.profile
31977	family	0.043508	TP	0.0382	2	metascope_toy.profile
31979	family	0.263611	TP	0.2223	2	metascope_toy.profile
31983	genus	0.000132	FP		2	metascope_toy.profile
31989	family	0.000839	FP		2	metascope_toy.profile
32015	class	0.001074	FP		2	metascope_toy.profile
32033	family	0.002707	FP		2	metascope_toy.profile
32066	phylum	0.101815	TP	0.1072	2	metascope_toy.profile
32067	genus	6.6e-05	FP		2	metascope_toy.profile
322095	species	0.000441	FP		2	metascope_toy.profile
322505	species	0.000104	FP		2	metascope_toy.profile
32257	genus	0.000497	TP	0.0006	2	metascope_toy.profile
3230374	genus	0.007459	FP		2	metascope_toy.profile
3233375	species	1.1e-05	FP		2	metascope_toy.profile
323620	genus	8.3e-05	FP		2	metascope_toy.profile
3237104	species	1.4e-05	FP		2	metascope_toy.profile
3238988	species	4.7e-05	FP		2	metascope_toy.profile
3239304	species	6.6e-05	FP		2	metascope_toy.profile
3239874	class	0.450999	TP	0.3991	2	metascope_toy.profile
324831	strain	0.002259	FP		2	metascope_toy.profile
326423	strain	9.5e-05	FP		2	metascope_toy.profile
328396	species	1.4e-05	FP		2	metascope_toy.profile
328812	species	2.313897	FP		2	metascope_toy.profile
328814	species	3.6e-05	FP		2	metascope_toy.profile
329854	species	0.020146	TP	0.0006	2	metascope_toy.profile
329854.4	strain		FN	0.0006	2	metascope_toy.profile
33024	genus	0.05173	TP	0.0442	2	metascope_toy.profile
33033	species	9.9e-05	FP		2	metascope_toy.profile
33035	species	2.571577	TP	2.3124	2	metascope_toy.profile
33037	species	0.0008	TP	0.0012	2	metascope_toy.profile
33037.1	strain		FN	0.0012	2	metascope_toy.profile
33038	species	1.628611	TP	1.772	2	metascope_toy.profile
33038.11	strain		FN	1.7689	2	metascope_toy.profile
33038.14	strain		FN	0.0015	2	metascope_toy.profile
33038.20	strain		FN	0.0015	2	metascope_toy.profile
33039	species	0.007555	FP		2	metascope_toy.profile
33042	genus	0.09169	FP		2	metascope_toy.profile
33043	species	0.001878	FP		2	metascope_toy.profile
33053	species	5.9e-05	FP		2	metascope_toy.profile
33084	family	6.7e-05	FP		2	metascope_toy.profile
330879	strain	0.449375	FP		2	metascope_toy.profile
331117	strain	0.000657	FP		2	metascope_toy.profile
33202	genus	0.002171	FP		2	metascope_toy.profile
33208	kingdom		FN	0.0019	2	metascope_toy.profile
333367	species	0.000774	FP		2	metascope_toy.profile
333963	species	2.6e-05	FP		2	metascope_toy.profile
3342383	species	0.001824	FP		2	metascope_toy.profile
3342669	genus	0.006096	FP		2	metascope_toy.profile
3342829	species	0.001182	FP		2	metascope_toy.profile
3350256	species	1.8e-05	FP		2	metascope_toy.profile
335929	family	7.5e-05	FP		2	metascope_toy.profile
3366610	kingdom	0.000172	FP		2	metascope_toy.profile
3367729	species	1.2e-05	FP		2	metascope_toy.profile
33682	phylum	4.3e-05	FP		2	metascope_toy.profile
336988	species	5.4e-05	FP		2	metascope_toy.profile
3376993	species	0.001951	FP		2	metascope_toy.profile
3377720	species	0.000113	FP		2	metascope_toy.profile
3379134	kingdom	34.369213	TP	36.0949	2	metascope_toy.profile
338	genus	1e-05	FP		2	metascope_toy.profile
338188	species	0.002633	FP		2	metascope_toy.profile
3384189	kingdom	0.101815	TP	0.1072	2	metascope_toy.profile
3384194	kingdom	3.1e-05	FP		2	metascope_toy.profile
3385906	family	2.3e-05	FP		2	metascope_toy.profile
33898	species	8e-06	FP		2	metascope_toy.profile
3393728	genus	0.000466	FP		2	metascope_toy.profile
33958	family	0.532171	TP	0.4725	2	metascope_toy.profile
340412	species	5e-05	FP		2	metascope_toy.profile
34104	genus	1.9e-05	FP		2	metascope_toy.profile
34105	species	1.9e-05	FP		2	metascope_toy.profile
341220	species	0.000192	FP		2	metascope_toy.profile
341225	species	0.001261	FP		2	metascope_toy.profile
341694	species	0.000123	FP		2	metascope_toy.profile
342451	strain	2.5e-05	FP		2	metascope_toy.profile
342942	species	0.00609	FP		2	metascope_toy.profile
3435293	species	0.032411	FP		2	metascope_toy.profile
3436058	genus	7.5e-05	FP		2	metascope_toy.profile
34381	species	2e-06	FP		2	metascope_toy.profile
34395	order	0.92529	TP	0.8375	2	metascope_toy.profile
344612	strain	4.5e-05	FP		2	metascope_toy.profile
34478	order	1e-06	FP		2	metascope_toy.profile
347253	strain	0.561379	FP		2	metascope_toy.profile
348802	species	0.000377	FP		2	metascope_toy.profile
351672	species	7e-06	FP		2	metascope_toy.profile
35519	species	0.001055	FP		2	metascope_toy.profile
356	order	0.004301	FP		2	metascope_toy.profile
357276	species	0.073416	TP	0.0512	2	metascope_toy.profile
357276.1	strain		FN	0.0512	2	metascope_toy.profile
357441	species	0.000174	FP		2	metascope_toy.profile
35829	genus	0.000965	FP		2	metascope_toy.profile
35832	genus	0.465333	TP	0.4052	2	metascope_toy.profile
35833	species	0.465333	TP	0.4052	2	metascope_toy.profile
358742	species	0.004554	FP		2	metascope_toy.profile
358743	species	0.000215	FP		2	metascope_toy.profile
360807	species	0.002776	FP		2	metascope_toy.profile
361101	species	0.002484	FP		2	metascope_toy.profile
361500	species	6.7e-05	FP		2	metascope_toy.profile
363952	species	2.4e-05	FP		2	metascope_toy.profile
365590	species	0.000787	FP		2	metascope_toy.profile
36630	species	0.000657	FP		2	metascope_toy.profile
36646	species	1e-06	FP		2	metascope_toy.profile
36651	species	1e-06	FP		2	metascope_toy.profile
36656	species	0.082151	FP		2	metascope_toy.profile
367928	strain	0.007668	FP		2	metascope_toy.profile
36834	species	1.9e-05	FP		2	metascope_toy.profile
36847	species	1e-05	FP		2	metascope_toy.profile
36913	genus	1.2e-05	FP		2	metascope_toy.profile
370354	strain	6.7e-05	FP		2	metascope_toy.profile
371601	species	0.069786	FP		2	metascope_toy.profile
371674	species	0.000398	FP		2	metascope_toy.profile
37327	species	0.000704	FP		2	metascope_toy.profile
374	genus	0.002556	FP		2	metascope_toy.profile
375	species	3.1e-05	FP		2	metascope_toy.profile
375288	genus	2.878059	TP	2.7457	2	metascope_toy.profile
376804	species	0.010828	FP		2	metascope_toy.profile
376805	species	0.000104	FP		2	metascope_toy.profile
376806	species	0.000261	FP		2	metascope_toy.profile
37727	species	5e-06	FP		2	metascope_toy.profile
37734	species	0.000259	FP		2	metascope_toy.profile
37914	genus	2.8e-05	FP		2	metascope_toy.profile
37930	species	9e-06	FP		2	metascope_toy.profile
380397	species	0.000483	FP		2	metascope_toy.profile
380685	species	1.7e-05	FP		2	metascope_toy.profile
380911	species	7e-06	FP		2	metascope_toy.profile
386585	strain	0.007079	FP		2	metascope_toy.profile
387090	species	0.010977	FP		2	metascope_toy.profile
387661	species	7e-06	FP		2	metascope_toy.profile
391612	strain	0.0011	FP		2	metascope_toy.profile
393005	genus	0.000126	FP		2	metascope_toy.profile
393006	species	0.000126	FP		2	metascope_toy.profile
394095	species	3e-05	FP		2	metascope_toy.profile
39482	species	0.000142	FP		2	metascope_toy.profile
39483	species	1.317114	TP	1.1363	2	metascope_toy.profile
39483.1	strain		FN	1.0309	2	metascope_toy.profile
39483.5	strain		FN	0.1055	2	metascope_toy.profile
39484	species	0.000101	FP		2	metascope_toy.profile
39485	species	0.0003	FP		2	metascope_toy.profile
39486	species	0.186402	TP	0.0475	2	metascope_toy.profile
39486.1	strain		FN	0.0475	2	metascope_toy.profile
39488	species	0.006338	FP		2	metascope_toy.profile
39490	species	0.012784	FP		2	metascope_toy.profile
39491	species	0.306673	TP	0.3589	2	metascope_toy.profile
39491.6	strain		FN	0.3589	2	metascope_toy.profile
39496	species	0.000856	FP		2	metascope_toy.profile
395599	species	5e-06	FP		2	metascope_toy.profile
396014	species	2.3e-05	FP		2	metascope_toy.profile
39778	species	0.000192	FP		2	metascope_toy.profile
397864	genus	0.00011	FP		2	metascope_toy.profile
397865	species	1.1e-05	FP		2	metascope_toy.profile
39948	genus	0.00076	FP		2	metascope_toy.profile
401106	species	3e-06	FP		2	metascope_toy.profile
40323	genus	0.001825	FP		2	metascope_toy.profile
40354	genus	8e-06	FP		2	metascope_toy.profile
40518	species	1.8e-05	FP		2	metascope_toy.profile
40520	species	8.814025	TP	9.7875	2	metascope_toy.profile
40520.2	strain		FN	7.1326	2	metascope_toy.profile
40520.5	strain		FN	1.1545	2	metascope_toy.profile
40674	class		FN	0.0019	2	metascope_toy.profile
40837	species	0.000442	FP		2	metascope_toy.profile
40994	species	1.9e-05	FP		2	metascope_toy.profile
410072	species	0.009004	FP		2	metascope_toy.profile
41047	species	3.4e-05	FP		2	metascope_toy.profile
411459	strain	8.814025	TP	1.5004	2	metascope_toy.profile
411467	strain	0.003734	FP		2	metascope_toy.profile
411468	strain	9e-06	FP		2	metascope_toy.profile
411470	strain	1.628611	FP		2	metascope_toy.profile
411483	species	0.043754	FP		2	metascope_toy.profile
411485	strain	4.738205	FP		2	metascope_toy.profile
411567	species	2.1e-05	FP		2	metascope_toy.profile
411577	species	3e-05	FP		2	metascope_toy.profile
41294	family	0.002655	FP		2	metascope_toy.profile
41297	family	0.000307	FP		2	metascope_toy.profile
413496	genus	5.5e-05	FP		2	metascope_toy.profile
413497	species	1.9e-05	FP		2	metascope_toy.profile
413501	species	1.8e-05	FP		2	metascope_toy.profile
413503	species	1.7e-05	FP		2	metascope_toy.profile
414051	genus	1.4e-05	FP		2	metascope_toy.profile
414052	species	1.4e-05	FP		2	metascope_toy.profile
416450	species	2e-06	FP		2	metascope_toy.profile
418240	species	0.126688	FP		2	metascope_toy.profile
419014	genus	0.000356	FP		2	metascope_toy.profile
419015	species	0.000356	FP		2	metascope_toy.profile
419208	species	0.000164	FP		2	metascope_toy.profile
420245	strain	1e-06	FP		2	metascope_toy.profile
420345	genus	0.000192	FP		2	metascope_toy.profile
422676	class	0.000287	FP		2	metascope_toy.profile
423349	genus	0.000166	FP		2	metascope_toy.profile
423477	species	0.000282	FP		2	metascope_toy.profile
427369	species	5e-06	FP		2	metascope_toy.profile
428126	strain	3.9e-05	FP		2	metascope_toy.profile
428127	strain	0.002434	FP		2	metascope_toy.profile
431043	species	5.2e-05	FP		2	metascope_toy.profile
43219	family	0.92529	TP	0.8375	2	metascope_toy.profile
43220	genus	5e-06	FP		2	metascope_toy.profile
43228	species	5e-06	FP		2	metascope_toy.profile
433	family	9e-06	FP		2	metascope_toy.profile
433293	species	1.8e-05	FP		2	metascope_toy.profile
433664	species	0.000416	FP		2	metascope_toy.profile
435590	strain	1.289663	FP		2	metascope_toy.profile
43668	genus	2.3e-05	FP		2	metascope_toy.profile
437755	genus	0.000398	FP		2	metascope_toy.profile
438033	species	0.000121	FP		2	metascope_toy.profile
439220	species	4.4e-05	FP		2	metascope_toy.profile
43994	genus	0.000263	FP		2	metascope_toy.profile
43995	species	0.000263	FP		2	metascope_toy.profile
43996	genus	0.00053	FP		2	metascope_toy.profile
44007	species	0.000128	FP		2	metascope_toy.profile
44008	species	0.000268	FP		2	metascope_toy.profile
440524.1	strain		FN	0.0012	2	metascope_toy.profile
441959	strain	3e-06	FP		2	metascope_toy.profile
44249	genus	0.000517	TP	0.0006	2	metascope_toy.profile
44259	genus	0.001901	FP		2	metascope_toy.profile
444	family	3.7e-05	FP		2	metascope_toy.profile
444459	genus	0.000241	FP		2	metascope_toy.profile
445	genus	3.7e-05	FP		2	metascope_toy.profile
445970	strain	0.000954	FP		2	metascope_toy.profile
445971	strain	0.00019	FP		2	metascope_toy.profile
446660	species	3.7e-05	FP		2	metascope_toy.profile
446911	species	2e-06	FP		2	metascope_toy.profile
447020	genus	0.000109	FP		2	metascope_toy.profile
44746	family	5.2e-05	FP		2	metascope_toy.profile
44747	genus	5.2e-05	FP		2	metascope_toy.profile
447792	genus	0.000318	FP		2	metascope_toy.profile
449673	strain	0.006781	FP		2	metascope_toy.profile
45131	family	0.000112	FP		2	metascope_toy.profile
45133	species	0.000112	FP		2	metascope_toy.profile
451435	class	1e-06	FP		2	metascope_toy.profile
451869	order	0.000113	FP		2	metascope_toy.profile
453959	species	0.000197	FP		2	metascope_toy.profile
454154	species	5.9e-05	FP		2	metascope_toy.profile
454155	species	0.009803	FP		2	metascope_toy.profile
454602	species	9.5e-05	FP		2	metascope_toy.profile
45634	species	0.000117	FP		2	metascope_toy.profile
456876	species	1.6e-05	FP		2	metascope_toy.profile
45851	species	0.006096	FP		2	metascope_toy.profile
459786	genus	0.008739	TP	0.2262	2	metascope_toy.profile
460384	species	0.000527	FP		2	metascope_toy.profile
46228	species	0.002572	FP		2	metascope_toy.profile
46254	genus	5.4e-05	FP		2	metascope_toy.profile
46255	genus	0.001089	TP	0.0012	2	metascope_toy.profile
46503	species	0.00266	FP		2	metascope_toy.profile
46506	species	0.006781	FP		2	metascope_toy.profile
46681	species	6.7e-05	FP		2	metascope_toy.profile
467210	species	1e-05	FP		2	metascope_toy.profile
46913	genus	5.4e-05	FP		2	metascope_toy.profile
470146	strain	0.009004	FP		2	metascope_toy.profile
47021	family	3e-06	FP		2	metascope_toy.profile
471189	species	0.000965	FP		2	metascope_toy.profile
471870	strain	0.020146	FP		2	metascope_toy.profile
471875	strain	0.002572	FP		2	metascope_toy.profile
472693	species	0.000102	FP		2	metascope_toy.profile
47420	genus	1e-05	FP		2	metascope_toy.profile
4751	kingdom	2.062888	TP	1.998	2	metascope_toy.profile
4761	phylum	1e-06	FP		2	metascope_toy.profile
47670	genus	9e-06	FP		2	metascope_toy.profile
47678	species	16.2125	TP	19.0697	2	metascope_toy.profile
47678.1	strain		FN	19.0697	2	metascope_toy.profile
47715	species	0.003638	TP	0.0037	2	metascope_toy.profile
47715.7	strain		FN	0.0012	2	metascope_toy.profile
47715.9	strain		FN	0.0027	2	metascope_toy.profile
478749	strain	0.010511	FP		2	metascope_toy.profile
48075	genus	0.000142	FP		2	metascope_toy.profile
481	family	0.000583	TP	0.0006	2	metascope_toy.profile
482	genus	8.5e-05	FP		2	metascope_toy.profile
482827	species	4e-06	FP		2	metascope_toy.profile
483215	strain	0.002633	FP		2	metascope_toy.profile
484018	strain	0.004048	FP		2	metascope_toy.profile
48461	order	1.032608	TP	1.2344	2	metascope_toy.profile
487174	species	2.9e-05	FP		2	metascope_toy.profile
4890	phylum	2.062862	TP	1.8715	2	metascope_toy.profile
4891	class	8e-06	FP		2	metascope_toy.profile
489140	genus	0.003487	FP		2	metascope_toy.profile
4892	order	8e-06	FP		2	metascope_toy.profile
4893	family	8e-06	FP		2	metascope_toy.profile
490	species	1.3e-05	FP		2	metascope_toy.profile
492670	species	9.5e-05	TP	0.0027	2	metascope_toy.profile
492670.1	strain		FN	0.0027	2	metascope_toy.profile
49277	genus	7e-06	FP		2	metascope_toy.profile
4930	genus	8e-06	FP		2	metascope_toy.profile
49546	family	0.000903	FP		2	metascope_toy.profile
497108	species	7e-06	FP		2	metascope_toy.profile
498848	strain	4e-06	FP		2	metascope_toy.profile
501571	species	0.00125	FP		2	metascope_toy.profile
502393	species	0.000582	FP		2	metascope_toy.profile
502577	species	2.6e-05	FP		2	metascope_toy.profile
504	species	0.000463	TP	0.0006	2	metascope_toy.profile
504.1	strain		FN	0.0006	2	metascope_toy.profile
504090	genus	0.000212	FP		2	metascope_toy.profile
5042	order	0.686382	TP	0.6349	2	metascope_toy.profile
5052	genus	0.503397	TP	0.4696	2	metascope_toy.profile
5057	species	4.5e-05	FP		2	metascope_toy.profile
5059	species	4e-06	FP		2	metascope_toy.profile
506	family	6.2e-05	FP		2	metascope_toy.profile
5061	species	8e-06	TP	0.0473	2	metascope_toy.profile
5061.1	strain		FN	0.0473	2	metascope_toy.profile
5062	species	0.000294	FP		2	metascope_toy.profile
5068	species	0.047529	FP		2	metascope_toy.profile
50719	species	2.9e-05	FP		2	metascope_toy.profile
5073	genus	0.083603	TP	0.0776	2	metascope_toy.profile
5074	species	1e-06	FP		2	metascope_toy.profile
5076	species	0.000209	FP		2	metascope_toy.profile
507753	genus	5.7e-05	FP		2	metascope_toy.profile
5078	species	1e-06	FP		2	metascope_toy.profile
5082	species	1e-05	FP		2	metascope_toy.profile
5083	species	7.6e-05	FP		2	metascope_toy.profile
508771	strain	0.004589	FP		2	metascope_toy.profile
5094	genus	0.097209	TP	0.0877	2	metascope_toy.profile
51019	species	1e-06	FP		2	metascope_toy.profile
51047	species	2.6e-05	FP		2	metascope_toy.profile
51049	species	1.5e-05	FP		2	metascope_toy.profile
510516	strain	0.000294	FP		2	metascope_toy.profile
51288	species	6e-06	FP		2	metascope_toy.profile
